"Notes"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1985"	"1985"	"Pulmonary tuberculosis, unspecified"	"011.9"	1	1381900	0.072 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1985"	"1985"	"Meningococcemia"	"036.2"	2	1381900	0.145 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1985"	"1985"	"Staphylococcal septicemia"	"038.1"	1	1381900	0.072 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1985"	"1985"	"Unspecified septicemia"	"038.9"	1	1381900	0.072 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1985"	"1985"	"Bacterial infection, unspecified"	"041.9"	1	1381900	0.072 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1985"	"1985"	"Other enterovirus diseases of central nervous system"	"048"	1	1381900	0.072 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1985"	"1985"	"Viral hepatitis b without mention of hepatic coma"	"070.3"	3	1381900	0.217 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1985"	"1985"	"Unspecified viral hepatitis without mention of hepatic coma"	"070.9"	1	1381900	0.072 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1985"	"1985"	"Cytomegaloviral disease"	"078.5"	1	1381900	0.072 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1985"	"1985"	"Cryptococcosis"	"117.5"	2	1381900	0.145 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1985"	"1985"	"Other and unspecified mycoses"	"117.9"	1	1381900	0.072 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1985"	"1985"	"Pneumocystosis"	"136.3"	2	1381900	0.145 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1985"	"1985"	"Nasopharynx, unspecified"	"147.9"	2	1381900	0.145 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1985"	"1985"	"Descending colon"	"153.2"	1	1381900	0.072 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1985"	"1985"	"Colon, unspecified"	"153.9"	5	1381900	0.362 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1985"	"1985"	"Liver, primary"	"155.0"	2	1381900	0.145 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1985"	"1985"	"Larynx, unspecified"	"161.9"	1	1381900	0.072 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1985"	"1985"	"Mediastinum, part unspecified"	"164.9"	1	1381900	0.072 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1985"	"1985"	"Long bones of lower limb"	"170.7"	1	1381900	0.072 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1985"	"1985"	"Bone and articular cartilage, site unspecified"	"170.9"	7	1381900	0.507 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1985"	"1985"	"Connective and other soft tissue, site unspecified"	"171.9"	6	1381900	0.434 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1985"	"1985"	"Melanoma of skin, site unspecified"	"172.9"	1	1381900	0.072 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1985"	"1985"	"Skin, site unspecified"	"173.9"	1	1381900	0.072 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1985"	"1985"	"Other and unspecified testis"	"186.9"	2	1381900	0.145 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1985"	"1985"	"Kidney, except pelvis"	"189.0"	2	1381900	0.145 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1985"	"1985"	"Cerebrum, except lobes and ventricles"	"191.0"	4	1381900	0.289 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1985"	"1985"	"Parietal lobe"	"191.3"	1	1381900	0.072 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1985"	"1985"	"Brain stem"	"191.7"	1	1381900	0.072 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1985"	"1985"	"Brain, unspecified"	"191.9"	5	1381900	0.362 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1985"	"1985"	"Other"	"199.1"	6	1381900	0.434 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1985"	"1985"	"Reticulosarcoma"	"200.0"	1	1381900	0.072 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1985"	"1985"	"Lymphosarcoma"	"200.1"	1	1381900	0.072 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1985"	"1985"	"Burkitt's tumor or lymphoma"	"200.2"	1	1381900	0.072 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1985"	"1985"	"Hodgkin's disease, unspecified"	"201.9"	5	1381900	0.362 (Unreliable)
