"Notes"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Salmonella infection, unspecified"	"003.9"	1	1497744	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Infectious colitis, enteritis, and gastroenteritis"	"009.0"	1	1497744	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Meningococcal meningitis"	"036.0"	2	1497744	0.134 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Meningococcemia"	"036.2"	2	1497744	0.134 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Unspecified septicemia"	"038.9"	4	1497744	0.267 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Viral hepatitis a without mention of hepatic coma"	"070.1"	1	1497744	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Unspecified viral hepatitis without mention of hepatic coma"	"070.9"	4	1497744	0.267 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Other and unspecified mycoses"	"117.9"	1	1497744	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Sarcoidosis"	"135"	1	1497744	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Pneumocystosis"	"136.3"	1	1497744	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Nasopharynx, unspecified"	"147.9"	2	1497744	0.134 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Colon, unspecified"	"153.9"	3	1497744	0.200 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Rectum"	"154.1"	2	1497744	0.134 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Liver, primary"	"155.0"	1	1497744	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Peritoneum, unspecified"	"158.9"	1	1497744	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Trachea"	"162.0"	1	1497744	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Bronchus and lung, unspecified"	"162.9"	1	1497744	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Bones of skull and face, except mandible"	"170.0"	1	1497744	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Vertebral column, excluding sacrum and coccyx"	"170.2"	1	1497744	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Long bones of lower limb"	"170.7"	2	1497744	0.134 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Bone and articular cartilage, site unspecified"	"170.9"	8	1497744	0.534 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Upper limb, including shoulder"	"171.2"	1	1497744	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Lower limb, including hip"	"171.3"	1	1497744	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Abdomen"	"171.5"	1	1497744	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Pelvis"	"171.6"	1	1497744	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Connective and other soft tissue, site unspecified"	"171.9"	7	1497744	0.467 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Skin, site unspecified"	"173.9"	1	1497744	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Malignant neoplasm of prostate"	"185"	1	1497744	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Other and unspecified testis"	"186.9"	3	1497744	0.200 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Frontal lobe"	"191.1"	1	1497744	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Occipital lobe"	"191.4"	1	1497744	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Cerebellum nos"	"191.6"	1	1497744	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Brain stem"	"191.7"	1	1497744	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Brain, unspecified"	"191.9"	4	1497744	0.267 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Other"	"199.1"	2	1497744	0.134 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Reticulosarcoma"	"200.0"	2	1497744	0.134 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Lymphosarcoma"	"200.1"	3	1497744	0.200 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Lymphocytic depletion"	"201.7"	1	1497744	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Hodgkin's disease, unspecified"	"201.9"	2	1497744	0.134 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Other lymphomas"	"202.8"	3	1497744	0.200 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Acute"	"204.0"	13	1497744	0.868 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Acute"	"205.0"	10	1497744	0.668 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Chronic"	"205.1"	3	1497744	0.200 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Acute"	"206.0"	2	1497744	0.134 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Unspecified monocytic leukemia"	"206.9"	1	1497744	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Acute"	"208.0"	7	1497744	0.467 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Mediastinum"	"212.5"	1	1497744	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Heart"	"212.7"	1	1497744	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Site unspecified"	"215.9"	1	1497744	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Pleura, thymus, and mediastinum"	"235.8"	1	1497744	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Brain"	"239.6"	2	1497744	0.134 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Diabetes mellitus without mention of complication"	"250.0"	1	1497744	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Diabetes with ketoacidosis"	"250.1"	4	1497744	0.267 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Macroglobulinemia"	"273.3"	1	1497744	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Hyperosmolality and/or hypernatremia"	"276.0"	1	1497744	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Mucopolysaccharidosis"	"277.5"	1	1497744	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Sickle-cell anemia"	"282.6"	5	1497744	0.334 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Autoimmune hemolytic anemias"	"283.0"	1	1497744	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Aplastic anemia, unspecified"	"284.9"	7	1497744	0.467 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Alcohol dependence syndrome"	"303"	1	1497744	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Unspecified drug dependence"	"304.9"	1	1497744	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Alcohol abuse"	"305.0"	1	1497744	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Other, mixed, or unspecified drug abuse"	"305.9"	2	1497744	0.134 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Postconcussion syndrome"	"310.2"	1	1497744	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Unspecified nonpsychotic mental disorder following organic brain damage"	"310.9"	1	1497744	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Severe mental retardation"	"318.1"	2	1497744	0.134 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Unspecified mental retardation"	"319"	3	1497744	0.200 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Meningitis due to unspecified bacterium"	"320.9"	3	1497744	0.200 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Meningitis, unspecified"	"322.9"	2	1497744	0.134 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1980"	"1980"	"Intracranial abscess"	"324.0"	2	1497744	0.134 (Unreliable)
