"Notes"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1989"	"1989"	"Pulmonary tuberculosis, unspecified"	"011.9"	1	1375607	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1989"	"1989"	"Tuberculous meningitis"	"013.0"	1	1375607	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1989"	"1989"	"Skin and subcutaneous cellular tissue"	"017.0"	1	1375607	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1989"	"1989"	"Meningococcemia"	"036.2"	2	1375607	0.145 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1989"	"1989"	"Staphylococcal septicemia"	"038.1"	1	1375607	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1989"	"1989"	"Septicemia due to other gram-negative organisms"	"038.4"	1	1375607	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1989"	"1989"	"Unspecified septicemia"	"038.9"	3	1375607	0.218 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1989"	"1989"	"HTLV-III/LAV infection with specified infections"	"042.0"	4	1375607	0.291 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1989"	"1989"	"HTLV-III/LAV infection causing other specified infections"	"042.1"	4	1375607	0.291 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1989"	"1989"	"Acquired immunodeficiency syndrome with or without other conditions"	"042.9"	4	1375607	0.291 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1989"	"1989"	"Chickenpox"	"052"	1	1375607	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1989"	"1989"	"Viral hepatitis b without mention of hepatic coma"	"070.3"	1	1375607	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1989"	"1989"	"Unspecified viral hepatitis without mention of hepatic coma"	"070.9"	1	1375607	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	"1989"	"1989"	"Infectious mononucleosis"	"075"	1	1375607	0.073 (Unreliable)
