"Notes"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1982"	"1982"	"Miliary tuberculosis, unspecified"	"018.9"	1	1457700	0.069 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1982"	"1982"	"Meningococcal meningitis"	"036.0"	4	1457700	0.274 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1982"	"1982"	"Septicemia due to other gram-negative organisms"	"038.4"	1	1457700	0.069 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1982"	"1982"	"Unspecified septicemia"	"038.9"	5	1457700	0.343 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1982"	"1982"	"Herpetic meningoencephalitis"	"054.3"	1	1457700	0.069 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1982"	"1982"	"Viral hepatitis b without mention of hepatic coma"	"070.3"	1	1457700	0.069 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1982"	"1982"	"Unspecified viral hepatitis without mention of hepatic coma"	"070.9"	1	1457700	0.069 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1982"	"1982"	"Unspecified viral and chlamydial infections"	"079.9"	1	1457700	0.069 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1982"	"1982"	"Sarcoidosis"	"135"	1	1457700	0.069 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1982"	"1982"	"Tonsil"	"146.0"	1	1457700	0.069 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1982"	"1982"	"Nasopharynx, unspecified"	"147.9"	1	1457700	0.069 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1982"	"1982"	"Colon, unspecified"	"153.9"	4	1457700	0.274 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1982"	"1982"	"Liver, primary"	"155.0"	1	1457700	0.069 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1982"	"1982"	"Liver, not specified as primary or secondary"	"155.2"	1	1457700	0.069 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1982"	"1982"	"Pancreas, part unspecified"	"157.9"	1	1457700	0.069 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1982"	"1982"	"Retroperitoneum"	"158.0"	2	1457700	0.137 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1982"	"1982"	"Scapula and long bones of upper limb"	"170.4"	1	1457700	0.069 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1982"	"1982"	"Long bones of lower limb"	"170.7"	2	1457700	0.137 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1982"	"1982"	"Bone and articular cartilage, site unspecified"	"170.9"	5	1457700	0.343 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1982"	"1982"	"Upper limb, including shoulder"	"171.2"	1	1457700	0.069 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1982"	"1982"	"Connective and other soft tissue, site unspecified"	"171.9"	2	1457700	0.137 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1982"	"1982"	"Melanoma of skin, site unspecified"	"172.9"	1	1457700	0.069 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1982"	"1982"	"Ovary"	"183.0"	4	1457700	0.274 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1982"	"1982"	"Kidney, except pelvis"	"189.0"	1	1457700	0.069 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1982"	"1982"	"Cerebellum nos"	"191.6"	1	1457700	0.069 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1982"	"1982"	"Brain, unspecified"	"191.9"	7	1457700	0.480 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1982"	"1982"	"Malignant neoplasm of thyroid gland"	"193"	1	1457700	0.069 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1982"	"1982"	"Adrenal gland"	"194.0"	2	1457700	0.137 (Unreliable)
