"Notes"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Pulmonary tuberculosis, unspecified"	"011.9"	1	1502000	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Meningococcal meningitis"	"036.0"	2	1502000	0.133 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Meningococcemia"	"036.2"	1	1502000	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Waterhouse-friderichsen syndrome, meningococcal"	"036.3"	1	1502000	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Septicemia due to other gram-negative organisms"	"038.4"	1	1502000	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Unspecified septicemia"	"038.9"	3	1502000	0.200 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Subacute sclerosing panencephalitis"	"046.2"	2	1502000	0.133 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Other enterovirus diseases of central nervous system"	"048"	1	1502000	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Herpes simplex without mention of complication"	"054.9"	1	1502000	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Viral hepatitis b with hepatic coma"	"070.2"	1	1502000	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Unspecified viral hepatitis without mention of hepatic coma"	"070.9"	1	1502000	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Coxsackie carditis"	"074.2"	1	1502000	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Disseminated"	"112.5"	1	1502000	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Histoplasmosis, unspecified"	"115.9"	1	1502000	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Cryptococcosis"	"117.5"	1	1502000	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Sarcoidosis"	"135"	1	1502000	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Unspecified infectious and parasitic diseases"	"136.9"	1	1502000	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Nasopharynx, unspecified"	"147.9"	2	1502000	0.133 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Ascending colon"	"153.6"	1	1502000	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Colon, unspecified"	"153.9"	1	1502000	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Larynx, unspecified"	"161.9"	1	1502000	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Long bones of lower limb"	"170.7"	2	1502000	0.133 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Bone and articular cartilage, site unspecified"	"170.9"	6	1502000	0.399 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Upper limb, including shoulder"	"171.2"	1	1502000	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Connective and other soft tissue, site unspecified"	"171.9"	4	1502000	0.266 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Cervix uteri, unspecified"	"180.9"	1	1502000	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Ovary"	"183.0"	7	1502000	0.466 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Vagina"	"184.0"	1	1502000	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Kidney, except pelvis"	"189.0"	2	1502000	0.133 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Cerebrum, except lobes and ventricles"	"191.0"	1	1502000	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Cerebellum nos"	"191.6"	2	1502000	0.133 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Brain, unspecified"	"191.9"	2	1502000	0.133 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Other"	"199.1"	4	1502000	0.266 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Lymphosarcoma"	"200.1"	1	1502000	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Other lymphomas"	"202.8"	2	1502000	0.133 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Acute"	"204.0"	10	1502000	0.666 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Acute"	"205.0"	7	1502000	0.466 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Chronic"	"205.1"	1	1502000	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Unspecified leukemia"	"208.9"	1	1502000	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Larynx"	"212.1"	1	1502000	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Bones of skull and face"	"213.0"	1	1502000	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Ovary"	"236.2"	1	1502000	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Brain and spinal cord"	"237.5"	1	1502000	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Neurofibromatosis"	"237.7"	1	1502000	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Brain"	"239.6"	4	1502000	0.266 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Diabetes mellitus without mention of complication"	"250.0"	1	1502000	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Diabetes with ketoacidosis"	"250.1"	3	1502000	0.200 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Cystic fibrosis"	"277.0"	2	1502000	0.133 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Mucopolysaccharidosis"	"277.5"	1	1502000	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Deficiency of humoral immunity"	"279.0"	1	1502000	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Sickle-cell trait"	"282.5"	1	1502000	0.067 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Sickle-cell anemia"	"282.6"	7	1502000	0.466 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1979"	"1979"	"Hereditary hemolytic anemia, unspecified"	"282.9"	1	1502000	0.067 (Unreliable)
