"Notes"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Skin and subcutaneous cellular tissue"	"017.0"	1	1371236	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Miliary tuberculosis, unspecified"	"018.9"	1	1371236	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Meningococcal meningitis"	"036.0"	1	1371236	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Unspecified septicemia"	"038.9"	3	1371236	0.219 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Other specified bacterial diseases"	"040.8"	1	1371236	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Chickenpox"	"052"	1	1371236	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Viral hepatitis b with hepatic coma"	"070.2"	2	1371236	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Viral hepatitis b without mention of hepatic coma"	"070.3"	1	1371236	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Unspecified viral and chlamydial infections"	"079.9"	1	1371236	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Gonococcal infection of other specified sites"	"098.8"	1	1371236	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Disseminated"	"112.5"	1	1371236	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Toxoplasmosis"	"130"	1	1371236	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Pneumocystosis"	"136.3"	1	1371236	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Nasopharynx, unspecified"	"147.9"	1	1371236	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Colon, unspecified"	"153.9"	2	1371236	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Rectum"	"154.1"	1	1371236	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Liver, primary"	"155.0"	2	1371236	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Intrahepatic bile ducts"	"155.1"	1	1371236	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Pelvic bones, sacrum, and coccyx"	"170.6"	1	1371236	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Bone and articular cartilage, site unspecified"	"170.9"	2	1371236	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Lower limb, including hip"	"171.3"	1	1371236	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Pelvis"	"171.6"	1	1371236	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Connective and other soft tissue, site unspecified"	"171.9"	1	1371236	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Cervix uteri, unspecified"	"180.9"	1	1371236	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Ovary"	"183.0"	4	1371236	0.292 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Kidney, except pelvis"	"189.0"	2	1371236	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Brain stem"	"191.7"	1	1371236	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Brain, unspecified"	"191.9"	2	1371236	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Adrenal gland"	"194.0"	1	1371236	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Other"	"199.1"	1	1371236	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Hodgkin's disease, unspecified"	"201.9"	5	1371236	0.365 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Other lymphomas"	"202.8"	1	1371236	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Acute"	"204.0"	3	1371236	0.219 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Acute"	"205.0"	4	1371236	0.292 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Chronic"	"205.1"	1	1371236	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Acute"	"208.0"	1	1371236	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Unspecified leukemia"	"208.9"	2	1371236	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Heart"	"212.7"	1	1371236	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Neurofibromatosis"	"237.7"	1	1371236	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Brain"	"239.6"	4	1371236	0.292 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Endocrine glands and other parts of nervous system"	"239.7"	1	1371236	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Diabetes mellitus without mention of complication"	"250.0"	2	1371236	0.146 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Diabetes with ketoacidosis"	"250.1"	4	1371236	0.292 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Diabetes with hyperosmolarity"	"250.2"	1	1371236	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Disorders of iron metabolism"	"275.0"	1	1371236	0.073 (Unreliable)
	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	"1985"	"1985"	"Obesity"	"278.0"	2	1371236	0.146 (Unreliable)
